duration_s,total_keys,keys_per_min,pause_P50,pause_P75,pause_P90,pause_P95,pause_P99,pause_mean,pause_std,long_pauses_30s,long_pauses_60s,bs_total,bs_ratio,bs_burst_count,bs_burst_max,bs_then_long_pause,enter_total,enter_ratio,ctrl_total,shift_total,row_changes,row_changes_ratio,burst_count,keys_per_burst,burst_len_mean,burst_len_std,char_count,char_ratio,solution_id,judge,problem_pass_rate,attempt_number,user_ac_rate,user_total_submissions,ac
538.27,559,62.31073624760808,0.279,0.6567500000000001,1.592600000000001,3.412699999999996,14.31272000000005,1.2491113636363638,8.787515645860013,1,1,0,0.0,0,0,0,21,0.0375670840787119,65,33,63,0.1129032258064516,2,279.5,279.5,138.5,338,0.6046511627906976,996109,AC,0.569,2,0.694,222,1
97.722,104,63.854607969546265,0.032,0.3319999999999999,1.0920000000000003,2.1840999999999973,8.73889999999981,1.0107070707070709,5.617106081637968,1,0,1,0.0096153846153846,0,0,1,2,0.0192307692307692,1,78,6,0.058252427184466,2,52.0,52.0,48.0,22,0.2115384615384615,996171,WA,0.424,1,0.314,458,0
1477.56,425,17.25818240883619,0.697,1.697,4.216600000000008,15.033699999999987,60.81993999999997,3.644643734643735,14.65968830072963,9,5,0,0.0,0,0,0,26,0.0611764705882353,10,65,66,0.1556603773584905,10,42.5,42.5,39.423977475642914,293,0.6894117647058824,996313,AC,0.339,5,0.419,227,1
350.999,180,30.76931843110664,0.7024999999999999,1.1055,2.7911,5.556699999999968,42.03592000000002,2.0766823529411766,7.048296553839449,3,1,0,0.0,0,0,0,10,0.0555555555555555,0,15,14,0.0782122905027933,4,45.0,45.0,33.50373113550191,147,0.8166666666666667,996406,WA,0.521,3,0.299,381,0
383.6,216,33.7851929092805,0.634,1.0905,2.7919,4.535849999999997,38.75116000000021,1.9128118811881187,6.542413311982768,3,1,0,0.0,0,0,0,10,0.0462962962962962,0,37,15,0.0697674418604651,4,54.0,54.0,28.098042636454235,161,0.7453703703703703,996408,WA,0.521,4,0.298,382,0
1437.995,45,1.877614317156875,0.2405,0.6687500000000001,3.2625,9.855399999999976,775.968939999997,34.25780952380952,173.6820133045882,2,2,0,0.0,0,0,0,1,0.0222222222222222,16,3,1,0.0227272727272727,3,15.0,15.0,16.391054470858997,18,0.4,996423,AC,0.759,1,0.571,28,1
1168.975,432,22.173271455762528,0.867,1.7355,3.503100000000001,4.854799999999999,37.25261999999972,2.8045669856459337,15.649718773068576,5,3,3,0.0069444444444444,1,3,1,37,0.0856481481481481,0,72,38,0.0881670533642691,6,72.0,72.0,98.74883965563004,306,0.7083333333333334,996576,NoData,0.633,1,0.0,4,0
416.798,584,84.06950129319239,0.256,0.595,1.2806,2.4871999999999965,12.42377999999989,0.8197648183556406,2.765853696994669,2,0,0,0.0,0,0,0,30,0.0513698630136986,17,68,40,0.0686106346483705,3,194.66666666666663,194.66666666666663,90.7095486827171,376,0.6438356164383562,996588,AC,0.377,1,0.681,232,1
272.354,57,12.55718660273027,0.349,1.077,4.842600000000001,8.613849999999983,111.00051999999974,5.4888200000000005,24.87034095197732,2,1,0,0.0,0,0,0,1,0.0175438596491228,2,24,4,0.0714285714285714,3,19.0,19.0,13.880441875771345,23,0.4035087719298245,996783,WA,0.424,3,0.437,323,0
454.619,75,9.898398439132547,0.538,2.8185,5.771599999999999,35.65899999999985,117.8313400000003,6.82431343283582,24.542891004767736,4,2,0,0.0,0,0,0,1,0.0133333333333333,2,24,17,0.2297297297297297,5,15.0,15.0,12.231107881136523,41,0.5466666666666666,996795,AC,0.424,4,0.435,324,1
205.947,260,75.74764381127183,0.282,0.75,1.995,2.972299999999999,7.380629999999997,0.8847773109243698,2.621335147326884,1,0,0,0.0,0,0,0,16,0.0615384615384615,8,50,22,0.0849420849420849,2,130.0,130.0,88.0,175,0.6730769230769231,996820,AC,0.754,1,0.339,389,1
332.441,292,52.70108079328362,0.331,0.67,1.8836,3.7924,21.584359999999997,1.2575799256505578,4.284716481765597,1,0,0,0.0,0,0,0,19,0.0650684931506849,0,36,23,0.0790378006872852,2,146.0,146.0,87.0,218,0.7465753424657534,996830,AC,0.675,1,0.393,295,1
474.466,267,33.7642739416523,0.312,1.012,2.4306000000000005,5.4528,48.01124000000002,1.923024096385542,7.284644172662858,4,1,0,0.0,0,0,0,24,0.0898876404494382,1,23,29,0.1090225563909774,5,53.4,53.4,38.37499185667666,211,0.7902621722846442,996955,AC,0.793,1,0.501,383,1
1305.525,363,16.682943643361867,0.3265,0.84825,2.1371,7.620549999999992,47.19561999999997,3.8864112426035504,27.281786863744987,8,3,0,0.0,0,0,0,16,0.0440771349862259,2,37,28,0.0773480662983425,9,40.333333333333336,40.333333333333336,44.26686746942408,267,0.7355371900826446,997028,WA,0.419,3,0.473,383,0
533.768,382,42.94000389682408,0.3,0.815,1.989,4.357,15.809399999999956,1.497853185595568,8.1476195179617,3,1,0,0.0,0,0,0,15,0.0392670157068062,3,166,17,0.0446194225721784,4,95.5,95.5,94.66916076526716,179,0.468586387434555,997087,AC,0.339,1,0.272,485,1
1028.684,425,24.788953653405716,0.38,1.1070000000000002,2.537199999999999,4.385599999999987,27.688619999999787,2.599802005012532,21.7614018442969,4,2,0,0.0,0,0,0,13,0.0305882352941176,0,147,16,0.0377358490566037,5,85.0,85.0,81.45182625331368,246,0.5788235294117647,997128,AC,0.374,1,0.425,280,1
965.413,625,38.84347942279626,0.31,0.7435,1.724000000000002,3.795899999999997,31.901299999999583,1.6362873949579833,8.364153149341506,7,2,0,0.0,0,0,0,35,0.056,4,74,60,0.0961538461538461,8,78.125,78.125,86.0703745489701,483,0.7728,997131,AC,0.419,7,0.419,322,1
305.936,327,64.13106009099944,0.173,0.5305,0.9796,1.3265999999999991,3.7324600000000143,1.0292508250825083,9.0918182584133,2,1,0,0.0,0,0,0,19,0.0581039755351682,4,30,23,0.0705521472392638,3,109.0,109.0,70.82843120291926,235,0.7186544342507645,997134,WA,0.430,2,0.612,232,0
1398.88,828,35.51412558618323,0.383,1.1275,2.576999999999998,4.643099999999991,24.69592,1.793174078780178,8.50710478354176,6,4,0,0.0,0,0,0,37,0.0446859903381642,10,129,68,0.0822249093107617,7,118.28571428571428,118.28571428571428,148.858239644986,624,0.7536231884057971,997290,WA,0.402,2,0.319,489,0
1688.852,723,25.68608735401326,0.3419999999999999,1.081,2.9528000000000025,5.252450000000001,37.467879999999965,2.4873508771929824,16.247127578508263,14,5,0,0.0,0,0,0,27,0.0373443983402489,0,310,49,0.0678670360110803,15,48.2,48.2,91.55486515381546,359,0.4965421853388658,997382,AC,0.449,1,0.303,396,1
423.948,115,16.275580967477147,0.978,2.8055,8.021300000000002,21.880099999999985,69.12868000000003,5.055511904761905,13.434859792004184,4,2,0,0.0,0,0,0,2,0.017391304347826,36,27,34,0.2982456140350877,5,23.0,23.0,22.83856387779232,22,0.1913043478260869,997713,NoData,0.399,2,0.295,359,0
1315.755,998,45.50999236179988,0.241,0.698,1.9310000000000007,3.766199999999999,35.69024000000026,1.438274488697524,6.107155322792431,10,1,0,0.0,0,0,0,42,0.0420841683366733,33,105,98,0.0982948846539618,11,90.72727272727272,90.72727272727272,94.54396851979016,705,0.7064128256513026,997728,AC,0.558,2,0.588,250,1
1431.689,157,6.57964124890252,0.414,1.427,6.024000000000002,33.58709999999995,124.34625999999984,9.757911564625852,61.655302592900405,9,4,0,0.0,0,0,0,7,0.0445859872611464,0,23,27,0.173076923076923,10,15.7,15.7,21.024033866030564,110,0.7006369426751592,997733,WA,0.568,1,0.39,300,0
609.616,279,27.459909188735207,0.389,1.055,1.799,3.324999999999996,21.37847999999995,2.3962101167315177,18.910107995240235,3,2,0,0.0,0,0,0,11,0.039426523297491,0,44,18,0.0647482014388489,4,69.75,69.75,38.72579889427718,1,0.003584229390681,997825,AC,0.608,1,0.504,234,1
540.702,70,7.7676797940455184,0.348,0.793,2.742800000000004,52.62759999999996,142.44233999999977,7.952735294117646,31.54572942366537,5,4,0,0.0,0,0,0,4,0.0571428571428571,10,5,12,0.1739130434782608,6,11.666666666666666,11.666666666666666,13.900439641328695,48,0.6857142857142857,997968,AC,0.512,8,0.311,441,1
360.151,323,53.8107627078642,0.319,0.8035000000000001,1.5755999999999997,3.3206999999999938,7.044759999999996,1.2295719063545152,8.159140608887599,1,1,0,0.0,0,0,0,21,0.0650154798761609,0,48,31,0.0962732919254658,2,161.5,161.5,35.5,240,0.7430340557275542,998042,AC,0.798,1,0.388,304,1
693.619,32,2.768090262809986,1.258,9.795,95.103,220.167,272.3094000000001,33.0502380952381,75.03321106645583,4,3,1,0.03125,0,0,1,0,0.0,9,3,6,0.1935483870967742,5,6.4,6.4,3.720215047547655,10,0.3125,998062,AC,0.330,3,0.348,319,1
842.243,418,29.77762949647548,0.336,0.8035000000000001,2.0746,4.912949999999998,23.345919999999985,2.192987113402062,17.1254196254507,2,2,0,0.0,0,0,0,28,0.0669856459330143,0,73,38,0.0911270983213429,3,139.33333333333334,139.33333333333334,75.16352543325489,303,0.7248803827751196,998165,AC,0.760,1,0.39,305,1
179.523,293,97.92617101986932,0.303,0.694,1.179,1.8721999999999992,7.249240000000001,0.6668339350180505,1.4867168810287248,0,0,0,0.0,0,0,0,14,0.0477815699658703,0,71,16,0.0547945205479452,1,293.0,293.0,0.0,203,0.6928327645051194,998284,AC,0.392,2,0.479,340,1
1090.021,609,33.52228993753332,0.417,0.97975,2.1072000000000006,5.7071000000000085,42.75050999999996,1.9134808362369344,8.261457921475404,7,4,0,0.0,0,0,0,25,0.0410509031198686,0,166,45,0.0740131578947368,8,76.125,76.125,124.52955221552834,390,0.6403940886699507,998296,AC,0.765,1,0.35,340,1
470.596,70,8.924852739929792,0.043,0.505,10.283800000000005,31.7126,125.67227999999992,7.275307692307692,28.992997098728235,5,3,0,0.0,0,0,0,0,0.0,2,2,5,0.072463768115942,6,11.666666666666666,11.666666666666666,7.295356209413097,6,0.0857142857142857,998383,WA,0.458,1,0.602,118,0
1709.643,766,26.882805357609744,0.576,1.392,3.4435,6.90025000000001,33.37755999999973,2.3447029972752045,10.391389709089747,8,5,0,0.0,0,0,0,37,0.0483028720626631,13,97,91,0.118954248366013,9,85.11111111111111,85.11111111111111,139.19965233389252,595,0.7767624020887729,998428,WA,0.424,3,0.378,349,0
410.555,82,11.983778056533229,0.59,1.7145,8.0042,16.563399999999973,90.38625999999998,5.210911392405063,17.337293994242053,3,3,0,0.0,0,0,0,3,0.0365853658536585,5,7,20,0.2469135802469135,4,20.5,20.5,15.580436450882884,53,0.6463414634146342,998492,AC,0.424,6,0.375,352,1
158.757,217,82.01213174852131,0.286,0.795,1.840600000000001,2.860099999999999,10.569199999999965,0.8025073891625616,1.7006225037296507,0,0,0,0.0,0,0,0,6,0.0276497695852534,0,86,12,0.0555555555555555,1,217.0,217.0,0.0,119,0.5483870967741935,998623,AC,0.761,1,0.558,208,1
214.997,32,8.930357167774433,0.945,2.839,5.876800000000005,63.9699999999998,98.44739999999994,8.607319999999998,24.78949920062121,2,2,0,0.0,0,0,0,0,0.0,14,8,7,0.2258064516129032,3,10.666666666666666,10.666666666666666,3.0912061651652345,4,0.125,998714,WA,0.575,9,0.653,274,0
317.922,36,6.794119312284145,1.146,3.56225,28.582500000000053,88.98129999999998,102.15474,11.360964285714283,28.426852303615707,3,3,0,0.0,0,0,0,1,0.0277777777777777,15,8,9,0.2571428571428571,4,9.0,9.0,3.9370039370059056,5,0.1388888888888889,998722,AC,0.575,10,0.651,275,1
1775.727,483,16.320076227933686,0.572,1.31525,3.9758999999999993,8.623499999999993,60.35470999999957,3.9270991189427313,23.789404108791985,10,5,0,0.0,0,0,0,24,0.0496894409937888,1,58,53,0.1099585062240663,11,43.90909090909091,43.90909090909091,33.186674613477415,383,0.7929606625258799,998819,AC,0.704,1,0.29,341,1
743.914,129,10.404428468882156,0.473,1.742,7.7475,28.3315,86.91125,5.906444444444444,21.975316783947623,7,5,0,0.0,0,0,0,9,0.0697674418604651,7,20,19,0.1484375,8,16.125,16.125,14.408656252406052,82,0.6356589147286822,998893,WA,0.533,1,0.629,116,0
1219.785,400,19.675598568600204,0.504,1.5325,4.580000000000002,7.958499999999995,30.27595999999989,3.3764187327823696,22.862132670255768,4,3,2,0.005,0,0,1,11,0.0275,16,91,23,0.0576441102756892,5,80.0,80.0,77.6736763646475,259,0.6475,999016,AC,0.533,1,0.396,414,1
145.625,205,84.46351931330472,0.31,0.5874999999999999,1.2213999999999998,1.881899999999994,10.213600000000008,0.7579435897435897,1.904789989607828,0,0,0,0.0,0,0,0,11,0.0536585365853658,0,27,15,0.0735294117647058,1,205.0,205.0,0.0,160,0.7804878048780488,999065,AC,0.608,1,0.484,339,1
1008.556,108,6.42502746500938,0.723,1.7485,21.596700000000027,46.292749999999984,138.19935999999996,9.699596153846151,29.45546811763846,9,5,0,0.0,0,0,0,3,0.0277777777777777,6,14,16,0.1495327102803738,10,10.8,10.8,12.270289320142377,83,0.7685185185185185,999170,WA,0.281,7,0.29,348,0
377.157,329,52.33894638041983,0.396,1.037,2.0701999999999985,3.887299999999997,10.115359999999944,1.2875685618729098,5.576131897136444,1,1,0,0.0,0,0,0,16,0.0486322188449848,1,56,18,0.0548780487804878,2,164.5,164.5,161.5,240,0.729483282674772,999309,TLE,0.056,3,0.328,530,0
881.088,515,35.070276748747006,0.4465,1.072,2.442099999999999,4.146199999999991,15.54913999999995,1.8812932489451475,12.380114895058483,2,2,0,0.0,0,0,0,26,0.0504854368932038,2,84,31,0.0603112840466926,3,171.66666666666666,171.66666666666666,132.2531243067206,381,0.7398058252427184,999385,CE,0.056,6,0.326,534,0
864.441,565,39.21609456284466,0.391,0.928,2.318,4.48,18.506799999999764,1.680468330134357,8.88633969171556,5,2,0,0.0,0,0,0,14,0.0247787610619469,12,57,32,0.0567375886524822,6,94.16666666666669,94.16666666666669,93.94398449194192,431,0.7628318584070797,999418,WA,0.374,1,0.402,316,0
626.841,507,48.52905282200749,0.457,1.16,2.5646000000000004,4.3316,12.413119999999932,1.3449598308668076,4.032965839615149,2,0,0,0.0,0,0,0,24,0.0473372781065088,4,51,37,0.0731225296442687,3,169.0,169.0,117.06693242186996,399,0.7869822485207101,999420,NoData,0.358,1,0.377,159,0
664.461,241,21.76199957559586,0.532,1.0495,2.6787000000000005,5.1441,54.47080000000027,2.975825892857143,15.3184922637014,4,3,3,0.0124481327800829,1,3,1,16,0.0663900414937759,7,39,22,0.0916666666666666,5,48.2,48.2,16.93989374228776,162,0.6721991701244814,999461,AC,0.765,1,0.344,192,1
1162.212,637,32.88556648873011,0.3685,0.94375,2.440600000000005,4.779150000000004,24.25084999999964,2.0119828767123287,12.064118152790998,6,3,0,0.0,0,0,0,14,0.0219780219780219,16,57,39,0.0613207547169811,7,91.0,91.0,87.32042798141305,490,0.7692307692307693,999478,WA,0.374,3,0.399,318,0
534.85,363,40.72169767224455,0.5175000000000001,1.3975,2.8484000000000016,4.305649999999995,14.644690000000017,1.6558506097560977,7.005318572620524,2,1,0,0.0,0,0,0,16,0.0440771349862259,13,48,38,0.1049723756906077,3,121.0,121.0,117.31439241059329,262,0.721763085399449,999512,AC,0.770,1,0.421,195,1
68.761,30,26.177629761056416,0.859,1.83,5.629400000000001,9.656099999999997,20.19589999999998,2.547185185185185,4.735710670881304,0,0,0,0.0,0,0,0,1,0.0333333333333333,1,3,7,0.2413793103448276,1,30.0,30.0,0.0,24,0.8,999595,WA,0.056,11,0.325,542,0
1020.24,432,25.40578687367678,0.3485,0.93325,2.3566000000000003,3.899999999999998,20.858400000000053,2.515654411764706,18.02380983005209,4,3,0,0.0,0,0,0,15,0.0347222222222222,0,167,23,0.0533642691415313,5,86.4,86.4,60.34765944094269,241,0.5578703703703703,999876,AC,0.458,1,0.655,148,1
962.637,271,16.891102253497426,0.445,1.5905,6.2575,17.921499999999998,52.99780000000004,3.929560975609756,17.524078759705553,6,2,0,0.0,0,0,0,9,0.033210332103321,17,21,38,0.1407407407407407,7,38.71428571428572,38.71428571428572,72.02522233954731,199,0.7343173431734318,999952,PE,0.203,7,0.357,171,0
521.828,352,40.47310608093088,0.316,0.8294999999999999,1.7102000000000004,4.30069999999998,23.796419999999618,1.6407770897832814,9.417424486042403,3,1,0,0.0,0,0,0,19,0.0539772727272727,2,50,30,0.0854700854700854,4,88.0,88.0,135.8252553835258,266,0.7556818181818182,999978,TLE,0.399,2,0.445,319,0
1112.564,418,22.542523396406857,0.495,1.133,2.417,6.25,89.65659999999988,2.9493385826771656,13.279546507384664,9,6,0,0.0,0,0,0,18,0.0430622009569378,16,77,43,0.1031175059952038,10,41.8,41.8,58.73976506592446,291,0.6961722488038278,1000052,WA,0.419,4,0.323,554,0
1553.747,474,18.304138318529336,0.405,1.06675,2.4635,7.08075,98.64915,3.591064220183485,18.463895869241348,12,8,0,0.0,0,0,0,18,0.0379746835443038,22,78,46,0.0972515856236786,13,36.46153846153846,36.46153846153846,53.36754326888407,339,0.7151898734177216,1000124,AC,0.419,7,0.321,557,1
452.802,301,39.8849828401818,0.507,1.3985,2.5936000000000003,3.895599999999996,22.655280000000023,1.620505300353357,5.748314390124326,1,1,0,0.0,0,0,0,14,0.0465116279069767,0,72,26,0.0866666666666666,2,150.5,150.5,108.5,202,0.6710963455149501,1000210,WA,0.593,4,0.303,412,0
881.067,69,4.698848101222723,0.738,3.077,21.697,54.951,244.13639999999947,14.454065573770494,61.63560686381785,5,3,0,0.0,0,0,0,5,0.072463768115942,10,7,20,0.2941176470588235,6,11.5,11.5,11.800423721205949,35,0.5072463768115942,1000295,PE,0.507,5,0.411,258,0
1349.038,721,32.06729536158359,0.613,1.415,2.683,4.561,47.62799999999987,2.0590453857791227,8.320726424472833,8,6,0,0.0,0,0,0,33,0.0457697642163661,14,183,54,0.075,9,80.11111111111111,80.11111111111111,138.7783560169432,424,0.5880721220527045,1000496,PE,0.339,4,0.393,247,0
1436.725,1231,51.40858549826864,0.1665,0.50975,1.918700000000002,3.8649,13.234029999999922,1.2452892491467578,10.769626558949756,6,2,0,0.0,0,0,0,45,0.0365556458164094,35,668,84,0.0682926829268292,7,175.85714285714286,175.85714285714286,171.37046634322343,472,0.3834281072298944,1000842,WA,0.798,1,0.497,159,0
222.124,152,41.05814770128397,0.342,0.85025,1.759,3.58325,24.471900000000332,1.5373287671232876,7.319524856490953,2,1,0,0.0,0,0,0,10,0.0657894736842105,0,20,9,0.0596026490066225,3,50.66666666666666,50.66666666666666,59.74575763646785,112,0.7368421052631579,1001179,PE,0.532,1,0.444,408,0
777.829,338,26.07256864940752,0.06,0.62925,2.5435,5.61825,28.75825,2.398518404907976,18.619433014552392,3,2,0,0.0,0,0,0,6,0.0177514792899408,14,188,11,0.0326409495548961,4,84.5,84.5,85.60519844028165,128,0.378698224852071,1001308,WA,0.765,1,0.473,167,0
140.179,218,93.30926886338182,0.2085,0.53725,1.6030000000000002,2.262,7.818299999999997,0.7002135922330097,1.8296090656255328,0,0,0,0.0,0,0,0,10,0.0458715596330275,26,74,13,0.0599078341013824,1,218.0,218.0,0.0,99,0.4541284403669725,1001344,AC,0.505,2,0.432,162,1
1137.383,705,37.19063850963132,0.543,1.43575,3.0860000000000003,5.1065000000000005,17.20775,1.692587278106509,8.058601855389327,2,1,1,0.001418439716312,0,0,0,47,0.0666666666666666,41,91,86,0.1221590909090909,3,235.0,235.0,154.7449514523818,474,0.6723404255319149,1001364,WA,0.322,4,0.453,214,0
749.564,53,4.242466287068217,0.314,0.8069999999999999,1.35,131.1694999999992,274.58564,15.979425531914892,60.64429640815531,3,3,0,0.0,0,0,0,3,0.0566037735849056,2,7,6,0.1153846153846153,4,13.25,13.25,20.06707502353046,38,0.7169811320754716,1001414,NoData,0.366,3,0.441,236,0
1615.101,784,29.125113537791133,0.3085,0.997,2.9172999999999982,8.539099999999964,40.94148999999974,2.2260013661202187,8.425534814226088,14,4,0,0.0,0,0,0,51,0.0650510204081632,5,138,82,0.1047254150702426,15,52.266666666666666,52.266666666666666,57.16580174272805,565,0.7206632653061225,1001483,AC,0.512,1,0.347,366,1
417.206,75,10.78603855169868,0.803,3.687,8.924,29.248,98.1773999999998,6.839377049180328,23.493054957124876,3,1,0,0.0,0,0,0,10,0.1333333333333333,15,2,22,0.2972972972972973,4,18.75,18.75,18.53881064146241,35,0.4666666666666667,1001687,AC,0.416,2,0.581,453,1
362.762,468,77.40612302280834,0.25,0.7235,1.474,2.8595,5.175999999999999,0.8682853828306264,4.263485351853668,1,1,0,0.0,0,0,0,27,0.0576923076923076,4,49,37,0.0792291220556745,2,234.0,234.0,228.0,357,0.7628205128205128,1001697,TLE,0.262,1,0.559,170,0
889.296,560,37.78269552544934,0.51,1.246,3.0811999999999995,4.779,21.16484000000008,1.70120415879017,5.80411277263044,3,2,0,0.0,0,0,0,19,0.0339285714285714,0,151,39,0.0697674418604651,4,140.0,140.0,45.0,339,0.6053571428571428,1001700,AC,0.639,2,0.299,401,1
1698.39,720,25.435853955805204,0.382,0.99525,2.4040999999999992,4.837749999999989,50.058459999999705,2.548059523809524,13.087115076184295,12,6,1,0.0013888888888888,0,0,1,31,0.0430555555555555,8,123,74,0.1029207232267037,13,55.38461538461539,55.38461538461539,66.0285934117106,539,0.7486111111111111,1001767,WA,0.343,1,0.399,476,0
1474.696,823,33.484867389617925,0.292,1.231,3.0651000000000024,6.11294999999999,34.55014999999989,1.896,7.367520851857226,11,2,0,0.0,0,0,0,49,0.0595382746051032,101,147,113,0.1374695863746958,12,68.58333333333333,68.58333333333333,67.05403086732039,510,0.6196840826245443,1001792,AC,0.128,2,0.562,475,1
883.361,822,55.83221355708481,0.056,0.4195,1.1094000000000006,2.2565499999999985,7.625689999999958,1.1650749354005168,9.968965746575728,5,3,2,0.0024330900243309,0,0,1,15,0.0182481751824817,12,579,24,0.0292326431181485,6,137.0,137.0,199.2594623432808,181,0.2201946472019464,1001824,AC,0.890,1,0.444,18,1
297.067,251,50.69563431818411,0.492,0.913,1.8718000000000004,4.967899999999998,17.22566,1.2588117154811715,3.4527667788288405,1,0,0,0.0,0,0,0,14,0.0557768924302788,0,35,24,0.096,2,125.5,125.5,109.5,192,0.7649402390438247,1001839,TLE,0.212,2,0.342,278,0
1609.026,309,11.522498704185017,0.496,1.136,2.0994000000000006,3.425799999999997,30.85595999999965,5.506392491467577,68.4108528988967,3,2,0,0.0,0,0,0,22,0.0711974110032362,2,29,26,0.0844155844155844,4,77.25,77.25,68.14093850248909,222,0.7184466019417476,1001931,AC,0.615,1,0.533,167,1
1648.765,602,21.90730637780399,0.667,1.626,5.541999999999998,11.865799999999986,41.48508000000015,2.872197573656845,8.646158473116667,8,3,1,0.0016611295681063,0,0,0,40,0.0664451827242525,0,71,106,0.1763727121464226,9,66.88888888888889,66.88888888888889,60.98168111899479,428,0.7109634551495017,1001939,AC,0.626,4,0.394,391,1
746.591,585,47.01369290548641,0.2475,0.749,1.6433000000000042,3.4771999999999954,28.99852999999998,1.3817181818181816,6.055233037377022,6,1,19,0.0324786324786324,5,4,0,74,0.1264957264957265,2,109,97,0.1660958904109589,7,83.57142857142857,83.57142857142857,128.6188801324697,356,0.6085470085470085,1002046,WA,0.557,1,0.396,381,0
1070.46,187,10.48147525362928,0.433,1.3075,5.2780000000000085,19.64110000000002,124.73534000000087,5.85883606557377,28.075387120433383,7,4,0,0.0,0,0,0,10,0.053475935828877,86,12,43,0.2311827956989247,8,23.375,23.375,27.766605392089254,12,0.0641711229946524,1002110,AC,0.190,4,0.496,117,1
508.433,285,33.632750037861435,0.475,1.0485,2.2488,4.031400000000001,17.737639999999793,1.8574109090909088,10.164385974669734,3,1,0,0.0,0,0,0,10,0.0350877192982456,4,43,20,0.0704225352112676,4,71.25,71.25,97.93460828532476,202,0.7087719298245614,1002126,AC,0.778,1,0.524,166,1
401.475,304,45.43246777507939,0.21,0.7,2.334200000000002,4.663900000000005,36.28424,1.369430508474576,4.880918054908343,4,0,0,0.0,0,0,0,6,0.0197368421052631,2,158,18,0.0594059405940594,5,60.8,60.8,86.62424602846478,134,0.4407894736842105,1002374,AC,0.608,3,0.402,174,1
91.235,80,52.61138817339837,0.049,0.051,0.4784,0.5993999999999984,24.919599999999686,1.2732837837837838,9.50886049603107,1,1,0,0.0,0,0,0,0,0.0,77,0,1,0.0126582278481012,2,40.0,40.0,18.0,3,0.0375,1002571,AC,0.578,1,0.506,241,1
